longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;ocean_proximity;median_house_value
-118.13;34.21;36.0;6.9;1.12;2.96;621.0;61824.0;INLAND;274100.0
-118.13;34.2;45.0;5.25;0.89;2.29;529.0;56629.0;INLAND;234000.0
-118.13;34.2;46.0;6.05;1.12;2.73;573.0;49312.0;INLAND;240200.0
-118.13;34.19;43.0;4.93;1.11;3.09;1015.0;29200.0;INLAND;242200.0
-118.14;34.19;45.0;5.92;1.02;2.78;1686.0;47300.0;INLAND;201000.0
-118.14;34.2;39.0;5.95;0.99;2.97;1282.0;50953.0;INLAND;207400.0
-118.15;34.2;37.0;5.5;0.99;2.86;1037.0;37932.0;INLAND;210300.0
-118.15;34.2;52.0;5.55;0.95;3.16;1018.0;41518.0;INLAND;182100.0
-118.15;34.2;46.0;5.59;0.97;3.19;857.0;45000.0;INLAND;184200.0
-118.15;34.21;34.0;6.31;1.18;3.25;1422.0;54727.0;INLAND;238900.0
-118.15;34.19;48.0;4.85;0.94;2.95;1126.0;32216.0;'1H OCEAN';161600.0
-118.15;34.19;47.0;5.82;1.06;2.94;868.0;36094.0;'1H OCEAN';160700.0
-118.16;34.19;40.0;5.3;1.03;3.51;1218.0;42500.0;'1H OCEAN';177900.0
-118.16;34.2;43.0;5.9;1.12;3.22;988.0;38203.0;'1H OCEAN';176000.0
-118.18;34.22;40.0;7.32;1.1;3.15;853.0;59845.0;'1H OCEAN';241700.0
-118.19;34.22;32.0;7.17;1.01;2.94;4353.0;98413.0;'1H OCEAN';500001.0
-118.21;34.22;37.0;7.46;1.06;3.11;941.0;83695.0;'1H OCEAN';500001.0
-118.18;34.2;44.0;6.16;1.05;2.79;668.0;87200.0;'1H OCEAN';415900.0
-118.19;34.2;41.0;6.73;0.97;2.84;859.0;74190.0;'1H OCEAN';483700.0
-118.19;34.21;41.0;7.12;1.01;3.02;680.0;65530.0;'1H OCEAN';500001.0
-118.2;34.21;40.0;6.59;1.02;2.72;609.0;78375.0;'1H OCEAN';500001.0
-118.2;34.21;42.0;6.67;1.06;2.97;665.0;67571.0;'1H OCEAN';443900.0
-118.21;34.21;41.0;6.57;1.03;2.97;757.0;47734.0;'1H OCEAN';450800.0
-118.22;34.23;34.0;6.9;1.01;2.65;1268.0;84802.0;'1H OCEAN';500001.0
-118.21;34.22;39.0;8.13;1.04;3.35;1240.0;92463.0;'1H OCEAN';500001.0
-118.22;34.22;39.0;6.68;1.04;2.72;1094.0;70059.0;'1H OCEAN';500001.0
-118.23;34.22;37.0;6.09;1.05;2.73;618.0;59771.0;'1H OCEAN';431800.0
-118.21;34.2;35.0;6.83;1.03;2.64;1409.0;63794.0;'1H OCEAN';500001.0
-118.2;34.2;44.0;6.74;1.02;2.84;1219.0;69870.0;'1H OCEAN';500001.0
-118.18;34.19;48.0;8.85;;3.41;528.0;150001.0;'1H OCEAN';500001.0
-118.19;34.19;34.0;8.11;1.02;3.25;825.0;150001.0;'1H OCEAN';500001.0
-118.2;34.19;38.0;8.95;1.09;3.28;798.0;150001.0;'1H OCEAN';500001.0
-118.18;34.17;43.0;7.34;1.02;2.52;1467.0;90702.0;'1H OCEAN';500001.0
-118.18;34.16;34.0;7.01;1.04;2.38;1699.0;94987.0;'1H OCEAN';500001.0
-118.15;34.18;46.0;4.89;1.07;4.35;1985.0;22328.0;'1H OCEAN';142100.0
-118.15;34.17;46.0;5.19;1.13;3.54;1740.0;20278.0;'1H OCEAN';127500.0
-118.16;34.18;44.0;4.78;0.99;3.44;1345.0;18932.0;'1H OCEAN';136100.0
-118.16;34.18;48.0;4.21;1.07;4.14;559.0;24135.0;'1H OCEAN';135700.0
-118.16;34.17;52.0;5.4;1.03;3.18;703.0;31741.0;'1H OCEAN';163800.0
-118.17;34.18;44.0;5.17;0.91;2.24;607.0;28472.0;'1H OCEAN';218800.0
-118.15;34.18;42.0;4.89;1.03;3.59;1118.0;33125.0;'1H OCEAN';154900.0
-118.16;34.19;42.0;4.76;1.06;3.76;1641.0;22326.0;'1H OCEAN';149200.0
-118.16;34.19;44.0;5.26;1.08;3.3;1377.0;35887.0;'1H OCEAN';153500.0
-118.17;34.18;38.0;5.4;0.97;3.49;828.0;43750.0;'1H OCEAN';166700.0
-118.17;34.19;45.0;5.74;1.01;3.32;1035.0;40985.0;'1H OCEAN';173100.0
-118.13;34.19;42.0;5.84;1.09;2.68;1012.0;40714.0;INLAND;234000.0
-118.14;34.18;47.0;5.97;1.07;2.94;1700.0;35164.0;'1H OCEAN';226500.0
-118.14;34.19;49.0;5.85;0.97;2.57;737.0;37222.0;INLAND;237000.0
-118.15;34.19;38.0;4.28;1.0;3.42;1398.0;23967.0;'1H OCEAN';163100.0
-118.1;34.18;47.0;6.01;0.98;2.5;902.0;58940.0;INLAND;300900.0
-118.11;34.18;52.0;7.29;1.04;2.93;1434.0;59009.0;INLAND;376000.0
-118.12;34.18;44.0;6.99;1.01;2.64;891.0;63467.0;INLAND;352700.0
-118.13;34.18;52.0;6.34;1.06;2.68;1309.0;64223.0;INLAND;310900.0
-118.1;34.17;46.0;5.38;0.95;2.28;753.0;47241.0;INLAND;279600.0
-118.1;34.17;48.0;5.5;1.13;2.08;421.0;32813.0;INLAND;268100.0
-118.11;34.17;50.0;5.93;1.05;2.61;1484.0;49900.0;INLAND;261600.0
-118.11;34.17;46.0;5.17;1.08;2.65;1453.0;31115.0;INLAND;234600.0
-118.12;34.18;47.0;4.87;1.07;3.2;1537.0;34777.0;INLAND;230600.0
-118.13;34.18;52.0;6.48;0.93;2.67;603.0;58309.0;INLAND;309100.0
-118.12;34.17;37.0;4.45;1.11;2.55;1551.0;22692.0;INLAND;225000.0
-118.12;34.17;52.0;5.79;1.04;2.45;777.0;37159.0;INLAND;315400.0
-118.13;34.17;52.0;5.17;1.07;2.8;966.0;36094.0;'1H OCEAN';261500.0
-118.14;34.18;52.0;5.17;0.96;3.03;996.0;39688.0;'1H OCEAN';175000.0
-118.14;34.17;52.0;5.29;0.96;3.34;1681.0;40524.0;'1H OCEAN';173100.0
-118.14;34.17;42.0;4.22;1.09;3.23;2112.0;27148.0;'1H OCEAN';166800.0
-118.14;34.18;50.0;4.62;1.01;3.1;1000.0;33068.0;'1H OCEAN';154400.0
-118.14;34.17;40.0;3.82;0.91;3.83;1056.0;23000.0;'1H OCEAN';146700.0
-118.15;34.18;45.0;4.47;1.14;5.34;3117.0;23029.0;'1H OCEAN';148800.0
-118.15;34.16;18.0;4.12;0.92;3.55;1474.0;12891.0;'1H OCEAN';181300.0
-118.15;34.16;38.0;5.6;1.2;3.77;1661.0;22765.0;'1H OCEAN';146600.0
-118.16;34.16;44.0;4.92;1.07;3.54;925.0;17321.0;'1H OCEAN';178400.0
-118.16;34.17;46.0;5.91;1.02;2.64;674.0;35909.0;'1H OCEAN';155400.0
-118.16;34.16;43.0;6.11;1.08;2.61;545.0;41518.0;'1H OCEAN';230700.0
-118.16;34.16;52.0;6.33;0.96;2.8;696.0;60700.0;'1H OCEAN';261800.0
-118.16;34.15;19.0;6.19;1.04;2.05;571.0;66031.0;'1H OCEAN';500001.0
-118.16;34.15;17.0;5.01;0.99;1.4;229.0;73715.0;'1H OCEAN';263000.0
-118.14;34.16;39.0;3.59;1.09;3.29;2546.0;25750.0;'1H OCEAN';153500.0
-118.14;34.15;52.0;2.75;1.08;1.53;227.0;15156.0;'1H OCEAN';187500.0
-118.15;34.15;52.0;2.48;1.11;2.46;273.0;11667.0;'1H OCEAN';500001.0
-118.15;34.16;52.0;3.24;1.01;3.8;2258.0;16921.0;'1H OCEAN';162500.0
-118.15;34.15;49.0;4.69;1.16;4.06;698.0;23654.0;'1H OCEAN';137500.0
-118.14;34.17;34.0;4.41;1.12;3.84;2073.0;23062.0;'1H OCEAN';158000.0
-118.14;34.16;30.0;3.38;0.98;3.73;2869.0;21377.0;'1H OCEAN';142300.0
-118.15;34.16;20.0;4.17;1.09;3.69;2135.0;16887.0;'1H OCEAN';148600.0
-118.15;34.17;36.0;3.1;0.93;3.41;1024.0;10846.0;'1H OCEAN';146400.0
-118.13;34.17;49.0;4.29;0.95;2.91;1329.0;32898.0;'1H OCEAN';200000.0
-118.14;34.16;36.0;3.79;1.03;3.63;2846.0;26217.0;'1H OCEAN';156300.0
-118.14;34.17;52.0;4.94;1.1;3.15;1716.0;27201.0;'1H OCEAN';205700.0
-118.13;34.16;36.0;3.66;1.12;2.27;1337.0;22095.0;'1H OCEAN';176700.0
-118.13;34.15;24.0;3.5;1.06;1.8;579.0;28125.0;'1H OCEAN';141700.0
-118.14;34.15;41.0;3.28;1.06;2.23;855.0;19923.0;'1H OCEAN';500001.0
-118.14;34.15;17.0;2.91;1.03;1.49;971.0;8438.0;'1H OCEAN';175000.0
-118.14;34.16;38.0;3.52;1.08;2.77;1449.0;22174.0;'1H OCEAN';215400.0
-118.12;34.16;30.0;4.43;1.05;2.36;940.0;28631.0;'1H OCEAN';188600.0
-118.13;34.16;33.0;3.88;1.03;2.96;2050.0;24817.0;'1H OCEAN';169500.0
-118.13;34.15;18.0;4.27;1.22;2.81;1095.0;26038.0;'1H OCEAN';155600.0
-118.12;34.15;19.0;2.63;1.02;3.17;673.0;21763.0;'1H OCEAN';168800.0
-118.12;34.15;22.0;3.77;1.08;2.27;1005.0;30119.0;'1H OCEAN';171400.0
-118.13;34.15;9.0;3.79;1.13;2.26;1252.0;31875.0;'1H OCEAN';173100.0
-118.13;34.15;28.0;3.46;1.03;2.29;739.0;25903.0;'1H OCEAN';125000.0
-118.12;34.17;52.0;5.96;1.09;2.75;1363.0;47098.0;INLAND;287900.0
-118.13;34.16;52.0;5.14;0.98;2.7;984.0;40000.0;'1H OCEAN';250400.0
-118.13;34.16;52.0;5.47;1.08;3.51;1024.0;36719.0;'1H OCEAN';227900.0
-118.13;34.16;52.0;4.36;1.04;2.7;1107.0;25664.0;'1H OCEAN';215000.0
-118.09;34.17;36.0;6.28;1.21;2.47;1131.0;43083.0;INLAND;269300.0
-118.1;34.16;44.0;5.96;1.06;2.63;1235.0;42386.0;INLAND;283700.0
-118.1;34.17;44.0;5.01;0.99;2.55;2296.0;34811.0;INLAND;300500.0
-118.12;34.17;52.0;4.64;1.03;2.8;1308.0;30417.0;INLAND;222600.0
-118.11;34.16;52.0;7.11;1.03;2.77;1229.0;54223.0;INLAND;325600.0
-118.11;34.16;52.0;5.68;1.0;2.51;1101.0;42065.0;INLAND;320300.0
-118.11;34.16;52.0;4.42;0.9;2.78;852.0;34583.0;INLAND;239900.0
-118.11;34.15;40.0;4.45;1.16;2.37;1038.0;26172.0;'1H OCEAN';196100.0
-118.11;34.15;26.0;3.92;1.0;2.12;1186.0;36474.0;'1H OCEAN';184100.0
-118.12;34.15;35.0;4.58;1.16;2.56;984.0;34167.0;'1H OCEAN';198200.0
-118.12;34.16;52.0;5.26;1.04;2.87;1211.0;50237.0;'1H OCEAN';241900.0
-118.1;34.16;46.0;5.75;1.03;2.84;1412.0;53272.0;INLAND;330200.0
-118.1;34.15;32.0;4.64;1.08;2.57;543.0;30096.0;INLAND;199000.0
-118.1;34.15;14.0;4.2;1.08;2.28;782.0;27431.0;INLAND;177500.0
-118.08;34.16;42.0;5.63;1.07;2.76;1713.0;45461.0;INLAND;242400.0
-118.09;34.15;46.0;4.93;1.35;2.73;150.0;22321.0;INLAND;237500.0
-118.09;34.15;52.0;6.09;1.28;2.44;268.0;35568.0;INLAND;205000.0
-118.09;34.15;49.0;5.64;1.0;2.65;688.0;43452.0;INLAND;260100.0
-118.09;34.16;45.0;6.23;1.01;2.67;942.0;50393.0;INLAND;321100.0
-118.07;34.16;39.0;6.54;0.96;2.64;730.0;64761.0;INLAND;397500.0
-118.07;34.16;35.0;5.63;1.0;2.22;970.0;42143.0;INLAND;369400.0
-118.07;34.15;45.0;4.68;1.01;2.87;672.0;34087.0;INLAND;209200.0
-118.07;34.14;42.0;5.1;1.09;2.66;1668.0;33750.0;INLAND;260400.0
-118.08;34.15;28.0;7.68;1.87;4.58;142.0;4999.0;INLAND;500001.0
-118.08;34.14;45.0;5.22;1.08;3.4;1903.0;31729.0;INLAND;218700.0
-118.08;34.14;52.0;6.86;1.01;2.3;431.0;61159.0;INLAND;470800.0
-118.08;34.13;46.0;8.54;1.01;2.6;377.0;84546.0;INLAND;500001.0
-118.08;34.13;35.0;6.52;0.96;2.52;733.0;74185.0;INLAND;500001.0
-118.08;34.14;42.0;5.03;1.1;2.15;1149.0;38800.0;INLAND;281100.0
-118.09;34.14;40.0;5.77;1.02;2.72;1457.0;53377.0;INLAND;373800.0
-118.09;34.15;45.0;4.11;1.09;2.29;749.0;28007.0;INLAND;210900.0
-118.1;34.14;45.0;4.91;1.05;2.06;1287.0;35804.0;'1H OCEAN';324400.0
-118.11;34.14;52.0;7.8;1.08;2.63;810.0;60948.0;'1H OCEAN';358700.0
-118.1;34.14;26.0;4.16;1.09;1.99;3001.0;36572.0;'1H OCEAN';213200.0
-118.11;34.14;44.0;5.13;0.96;2.2;1417.0;41324.0;'1H OCEAN';434800.0
-118.12;34.14;52.0;7.12;1.07;2.99;981.0;58692.0;'1H OCEAN';490400.0
-118.12;34.14;25.0;3.61;1.03;1.81;1718.0;31033.0;'1H OCEAN';217900.0
-118.13;34.13;39.0;5.52;1.04;3.95;1500.0;48304.0;'1H OCEAN';493200.0
-118.13;34.14;23.0;4.02;1.1;1.85;2511.0;34531.0;'1H OCEAN';210900.0
-118.13;34.14;29.0;3.69;1.07;1.72;1658.0;32643.0;'1H OCEAN';163900.0
-118.14;34.14;24.0;3.99;1.1;1.64;4210.0;36997.0;'1H OCEAN';225000.0
-118.14;34.14;17.0;3.59;1.07;1.79;1694.0;29511.0;'1H OCEAN';282300.0
-118.15;34.14;27.0;3.62;1.03;1.82;755.0;38750.0;'1H OCEAN';258300.0
-118.15;34.14;45.0;3.0;1.06;2.51;454.0;23000.0;'1H OCEAN';55000.0
-118.15;34.14;52.0;3.84;1.11;3.44;361.0;16250.0;'1H OCEAN';187500.0
-118.16;34.14;27.0;6.66;1.09;3.5;816.0;82435.0;'1H OCEAN';500001.0
-118.16;34.14;41.0;6.81;1.08;2.18;973.0;74817.0;'1H OCEAN';500001.0
-118.17;34.14;45.0;7.4;0.93;2.49;759.0;117894.0;'1H OCEAN';500001.0
-118.18;34.13;44.0;6.45;0.98;2.49;1057.0;79213.0;'1H OCEAN';477800.0
-118.18;34.13;39.0;6.91;1.1;2.4;1007.0;61953.0;'1H OCEAN';363000.0
-118.18;34.14;38.0;6.54;1.05;2.43;1131.0;77116.0;'1H OCEAN';360900.0
-118.15;34.13;30.0;5.94;1.12;2.46;1143.0;47298.0;'1H OCEAN';500001.0
-118.15;34.13;50.0;5.42;1.1;2.1;947.0;47344.0;'1H OCEAN';314700.0
-118.16;34.13;36.0;6.34;1.03;2.12;1337.0;77230.0;'1H OCEAN';500001.0
-118.13;34.13;52.0;7.74;1.04;2.53;924.0;79976.0;'1H OCEAN';500001.0
-118.13;34.12;46.0;7.46;1.02;2.62;1109.0;107397.0;'1H OCEAN';500001.0
-118.14;34.13;16.0;4.56;1.05;1.92;1505.0;49167.0;'1H OCEAN';251100.0
-118.14;34.13;49.0;5.99;1.08;2.23;1650.0;51072.0;'1H OCEAN';479700.0
-118.15;34.13;34.0;3.87;1.05;2.02;430.0;36389.0;'1H OCEAN';215000.0
-118.12;34.13;52.0;8.98;1.04;2.98;975.0;117060.0;'1H OCEAN';500001.0
-118.11;34.12;48.0;8.17;1.03;2.97;900.0;106767.0;'1H OCEAN';500001.0
-118.11;34.12;52.0;8.51;1.07;3.32;1152.0;115609.0;'1H OCEAN';500001.0
-118.12;34.12;52.0;10.42;1.14;3.43;956.0;150001.0;'1H OCEAN';500001.0
-118.12;34.11;52.0;7.66;0.97;2.9;1057.0;102317.0;'1H OCEAN';500001.0
-118.13;34.11;52.0;7.44;1.0;3.19;1102.0;91373.0;'1H OCEAN';500001.0
-118.14;34.11;52.0;6.62;1.02;2.79;1153.0;81124.0;'1H OCEAN';500001.0
-118.1;34.13;44.0;7.46;1.03;2.93;754.0;124237.0;'1H OCEAN';500001.0
-118.1;34.13;44.0;7.04;0.96;2.79;693.0;97912.0;'1H OCEAN';500001.0
-118.09;34.12;45.0;7.25;1.01;3.01;1231.0;78347.0;'1H OCEAN';500001.0
-118.1;34.12;49.0;7.02;1.07;2.97;1601.0;63013.0;'1H OCEAN';500001.0
-118.1;34.12;50.0;8.7;1.09;3.01;636.0;116471.0;'1H OCEAN';500001.0
-118.1;34.13;47.0;8.59;1.06;2.88;749.0;150001.0;'1H OCEAN';500001.0
-118.08;34.13;39.0;5.67;0.92;2.97;413.0;59546.0;INLAND;396700.0
-118.08;34.12;41.0;5.67;0.99;2.86;807.0;55067.0;'1H OCEAN';325000.0
-118.09;34.12;38.0;6.09;1.0;2.97;1284.0;54536.0;'1H OCEAN';342700.0
-118.09;34.12;38.0;5.99;1.0;2.72;779.0;56152.0;'1H OCEAN';359900.0
-118.07;34.13;27.0;4.44;1.07;2.34;1992.0;33010.0;INLAND;251200.0
-118.08;34.13;28.0;4.7;1.04;2.4;2273.0;35671.0;INLAND;228500.0
-118.07;34.12;30.0;4.15;1.05;2.25;1194.0;41136.0;INLAND;279900.0
-118.07;34.12;43.0;5.61;1.04;2.9;802.0;42312.0;INLAND;272600.0
-118.08;34.12;34.0;5.2;1.14;2.74;1541.0;36827.0;'1H OCEAN';264100.0
-118.08;34.12;27.0;5.32;1.08;2.39;757.0;42434.0;'1H OCEAN';270500.0
-118.07;34.11;41.0;5.38;1.06;3.05;1627.0;50736.0;'1H OCEAN';270700.0
-118.07;34.11;47.0;5.33;1.24;2.69;419.0;31576.0;'1H OCEAN';225000.0
-118.08;34.11;42.0;5.02;1.0;2.86;1494.0;39464.0;'1H OCEAN';257200.0
-118.08;34.11;42.0;5.56;1.0;2.62;927.0;55924.0;'1H OCEAN';285300.0
-118.08;34.1;32.0;5.37;1.22;2.85;1500.0;30819.0;'1H OCEAN';214600.0
-118.09;34.11;36.0;6.15;1.09;2.55;1231.0;46442.0;'1H OCEAN';316800.0
-118.09;34.11;45.0;6.52;0.95;2.64;764.0;65078.0;'1H OCEAN';414800.0
-118.1;34.1;52.0;6.08;1.06;2.69;792.0;37500.0;'1H OCEAN';280000.0
-118.1;34.11;49.0;6.8;1.06;2.66;1317.0;67060.0;'1H OCEAN';351400.0
-118.11;34.11;50.0;7.5;1.04;2.65;753.0;67099.0;'1H OCEAN';352200.0
-118.11;34.1;49.0;5.74;0.98;2.71;1329.0;52503.0;'1H OCEAN';292900.0
-118.12;34.11;48.0;6.66;1.0;2.46;785.0;52131.0;'1H OCEAN';359600.0
-118.12;34.1;49.0;4.97;1.04;2.66;1103.0;40556.0;'1H OCEAN';282600.0
-118.12;34.1;34.0;5.14;0.98;2.53;1435.0;42344.0;'1H OCEAN';306300.0
-118.13;34.1;19.0;3.9;1.08;1.99;1396.0;25663.0;'1H OCEAN';197500.0
-118.13;34.09;21.0;3.5;1.08;2.52;2773.0;27816.0;'1H OCEAN';188200.0
-118.13;34.1;26.0;3.95;1.07;2.79;2153.0;31103.0;'1H OCEAN';214100.0
-118.14;34.09;20.0;3.69;1.08;2.81;2622.0;29180.0;'1H OCEAN';208700.0
-118.13;34.11;45.0;5.43;0.88;2.3;755.0;48250.0;'1H OCEAN';351100.0
-118.13;34.1;24.0;4.22;1.07;2.24;2478.0;31975.0;'1H OCEAN';252400.0
-118.14;34.1;52.0;5.14;1.09;2.9;2290.0;28919.0;'1H OCEAN';258400.0
-118.14;34.11;52.0;6.29;1.02;2.67;1427.0;52292.0;'1H OCEAN';444500.0
-118.15;34.1;52.0;5.44;1.04;2.42;1927.0;39485.0;'1H OCEAN';419100.0
-118.15;34.11;52.0;6.77;1.05;2.65;930.0;74111.0;'1H OCEAN';469100.0
-118.15;34.11;52.0;5.71;1.08;2.3;704.0;37895.0;'1H OCEAN';364800.0
-118.15;34.11;52.0;6.33;1.22;2.3;363.0;42981.0;'1H OCEAN';352800.0
-118.15;34.12;36.0;4.36;1.08;1.94;2719.0;38427.0;'1H OCEAN';319700.0
-118.15;34.12;43.0;4.22;1.0;1.73;742.0;38529.0;'1H OCEAN';350000.0
-118.15;34.12;52.0;5.13;1.16;2.45;725.0;34018.0;'1H OCEAN';204500.0
-118.15;34.12;49.0;5.75;0.93;2.73;848.0;60199.0;'1H OCEAN';500000.0
-118.16;34.12;38.0;4.61;1.01;1.94;940.0;54165.0;'1H OCEAN';435100.0
-118.17;34.12;37.0;4.89;1.05;2.17;995.0;42944.0;'1H OCEAN';354700.0
-118.15;34.11;39.0;4.92;1.09;2.47;1314.0;35875.0;'1H OCEAN';309300.0
-118.15;34.1;39.0;4.65;1.04;2.23;1847.0;34559.0;'1H OCEAN';364900.0
-118.16;34.11;31.0;5.3;1.07;2.45;2639.0;41661.0;'1H OCEAN';364400.0
-118.16;34.11;48.0;4.66;1.01;2.7;632.0;37235.0;'1H OCEAN';263600.0
-118.17;34.11;39.0;3.93;0.98;2.0;892.0;36406.0;'1H OCEAN';278900.0
-118.17;34.11;26.0;5.33;1.07;2.54;2370.0;49676.0;'1H OCEAN';381400.0
-118.17;34.1;25.0;6.82;0.99;2.95;1922.0;80580.0;'1H OCEAN';477300.0
-118.14;34.1;27.0;4.37;1.09;2.58;2411.0;31080.0;'1H OCEAN';231000.0
-118.15;34.09;27.0;5.07;1.2;3.81;1456.0;28062.0;'1H OCEAN';192800.0
-118.15;34.09;52.0;5.47;1.07;3.07;1238.0;44306.0;'1H OCEAN';225800.0
-118.16;34.09;52.0;4.05;1.05;2.64;1122.0;31204.0;'1H OCEAN';224000.0
-118.15;34.1;36.0;4.24;0.99;2.75;2277.0;31211.0;'1H OCEAN';229300.0
-118.15;34.08;44.0;4.11;0.98;3.68;941.0;31250.0;'1H OCEAN';205600.0
-118.15;34.08;48.0;4.7;1.04;3.11;2446.0;33988.0;'1H OCEAN';199200.0
-118.14;34.09;28.0;4.11;1.11;2.89;2934.0;27483.0;'1H OCEAN';218800.0
-118.14;34.09;38.0;3.79;0.99;3.36;1547.0;28500.0;'1H OCEAN';219000.0
-118.14;34.08;24.0;3.86;1.06;2.81;2909.0;27036.0;'1H OCEAN';170000.0
-118.14;34.08;30.0;4.14;1.15;3.21;1110.0;23464.0;'1H OCEAN';191700.0
-118.14;34.08;24.0;3.77;0.99;3.69;2937.0;29405.0;'1H OCEAN';217800.0
-118.14;34.07;52.0;4.09;0.85;3.08;523.0;36650.0;'1H OCEAN';220400.0
-118.11;34.1;44.0;4.41;0.95;3.19;1454.0;33229.0;'1H OCEAN';226600.0
-118.12;34.09;25.0;3.76;1.06;2.71;3518.0;32307.0;'1H OCEAN';188400.0
-118.13;34.09;42.0;3.33;1.01;3.15;662.0;30078.0;'1H OCEAN';191700.0
-118.13;34.09;42.0;3.73;1.14;2.82;1936.0;22214.0;'1H OCEAN';219000.0
-118.13;34.08;40.0;4.33;1.01;3.07;1367.0;25750.0;'1H OCEAN';228400.0
-118.09;34.1;27.0;4.16;1.06;2.51;3620.0;27436.0;'1H OCEAN';201700.0
-118.1;34.1;41.0;4.46;1.02;4.04;1249.0;26553.0;'1H OCEAN';183100.0
-118.09;34.09;36.0;4.27;0.98;3.8;949.0;23462.0;'1H OCEAN';188500.0
-118.1;34.09;44.0;5.08;1.05;3.28;1517.0;42833.0;'1H OCEAN';258000.0
-118.1;34.1;29.0;4.47;1.03;3.12;1352.0;38100.0;'1H OCEAN';234600.0
-118.11;34.1;20.0;4.19;1.09;2.86;2109.0;33801.0;'1H OCEAN';192500.0
-118.1;34.1;34.0;4.18;1.05;2.64;1628.0;23400.0;'1H OCEAN';210900.0
-118.07;34.1;34.0;4.41;1.02;2.47;1262.0;34375.0;'1H OCEAN';259800.0
-118.07;34.09;33.0;5.44;1.11;2.88;1153.0;36083.0;'1H OCEAN';212000.0
-118.07;34.1;28.0;3.65;0.96;2.94;543.0;32361.0;'1H OCEAN';187500.0
-118.07;34.1;32.0;4.22;;2.78;2812.0;33512.0;'1H OCEAN';214100.0
-118.08;34.1;36.0;5.03;1.03;3.01;1605.0;35313.0;'1H OCEAN';213200.0
-118.09;34.1;40.0;5.23;1.08;3.25;1183.0;36696.0;'1H OCEAN';210400.0
-118.08;34.08;38.0;4.77;1.03;3.36;1330.0;39219.0;'1H OCEAN';205200.0
-118.08;34.08;43.0;4.45;1.04;3.48;1343.0;29688.0;'1H OCEAN';211400.0
-118.09;34.09;40.0;3.85;0.94;3.36;745.0;30125.0;'1H OCEAN';224000.0
-118.09;34.08;34.0;4.5;1.14;2.93;986.0;26901.0;'1H OCEAN';235600.0
-118.09;34.08;33.0;4.36;1.05;3.55;1165.0;30357.0;'1H OCEAN';206000.0
-118.09;34.08;42.0;4.34;1.02;3.33;769.0;31607.0;'1H OCEAN';218300.0
-118.1;34.09;42.0;5.35;1.06;3.04;829.0;48750.0;'1H OCEAN';227300.0
-118.1;34.08;37.0;4.55;1.04;3.11;1977.0;25430.0;'1H OCEAN';208100.0
-118.1;34.08;24.0;3.64;1.05;3.21;3985.0;26884.0;'1H OCEAN';204600.0
-118.1;34.09;46.0;5.43;1.01;2.76;1434.0;38906.0;'1H OCEAN';238300.0
-118.11;34.08;42.0;4.94;1.0;2.85;1829.0;33966.0;'1H OCEAN';243200.0
-118.11;34.08;30.0;5.03;1.01;2.02;945.0;33421.0;'1H OCEAN';201000.0
-118.11;34.08;45.0;5.4;1.1;3.8;779.0;45446.0;'1H OCEAN';244800.0
-118.11;34.07;46.0;5.41;1.1;3.34;698.0;52719.0;'1H OCEAN';244400.0
-118.12;34.09;25.0;3.95;1.1;2.98;2719.0;26981.0;'1H OCEAN';208000.0
-118.12;34.08;52.0;5.1;1.03;3.48;980.0;53032.0;'1H OCEAN';245700.0
-118.12;34.08;49.0;4.86;1.02;2.75;1010.0;31583.0;'1H OCEAN';268200.0
-118.13;34.08;34.0;3.96;1.02;2.9;2814.0;26716.0;'1H OCEAN';227100.0
-118.12;34.08;35.0;3.61;;2.83;1762.0;30000.0;'1H OCEAN';253900.0
-118.13;34.08;35.0;4.15;1.09;3.1;1883.0;25787.0;'1H OCEAN';223000.0
-118.12;34.08;36.0;4.32;1.04;2.78;1565.0;32344.0;'1H OCEAN';234900.0
-118.13;34.07;32.0;4.43;1.01;3.31;1404.0;30850.0;'1H OCEAN';220500.0
-118.12;34.07;45.0;4.55;1.09;3.62;1410.0;30592.0;'1H OCEAN';212500.0
-118.12;34.07;43.0;4.3;1.03;3.36;820.0;20250.0;'1H OCEAN';215600.0
-118.12;34.06;23.0;3.64;1.06;2.95;965.0;22261.0;'1H OCEAN';211800.0
-118.13;34.06;17.0;3.02;1.01;2.8;1590.0;11875.0;'1H OCEAN';183900.0
-118.13;34.07;20.0;3.69;1.13;3.24;1870.0;23664.0;'1H OCEAN';192200.0
-118.12;34.06;17.0;3.35;1.05;3.22;4945.0;24599.0;'1H OCEAN';181600.0
-118.11;34.07;19.0;3.7;1.04;3.53;3072.0;23393.0;'1H OCEAN';202300.0
-118.11;34.06;18.0;3.71;1.03;3.16;2221.0;23224.0;'1H OCEAN';192300.0
-118.14;34.07;42.0;4.82;0.93;3.05;656.0;41902.0;'1H OCEAN';235000.0
-118.14;34.06;39.0;5.66;1.05;2.95;1246.0;37857.0;'1H OCEAN';245700.0
-118.14;34.06;37.0;5.63;1.08;2.97;706.0;47569.0;'1H OCEAN';253800.0
-118.15;34.07;52.0;5.99;1.04;2.68;887.0;32875.0;'1H OCEAN';234400.0
-118.15;34.07;44.0;4.87;1.15;3.18;1063.0;24348.0;'1H OCEAN';220700.0
