longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;median_house_value
-122.35;37.96;29.0;4.29;1.18;3.06;1357.0;18750.0;97200.0
-122.35;37.96;35.0;4.49;1.17;3.47;1023.0;20724.0;97700.0
-122.35;37.95;31.0;4.47;1.09;3.29;1801.0;26328.0;110300.0
-122.35;37.96;34.0;4.48;1.05;3.99;1272.0;25461.0;93900.0
-122.36;37.96;30.0;3.39;1.13;3.83;1073.0;18664.0;107800.0
-122.32;37.96;25.0;4.19;0.98;2.27;934.0;33750.0;133700.0
-122.32;37.96;34.0;7.04;1.21;2.67;784.0;40417.0;182800.0
-122.32;37.95;35.0;4.87;1.07;2.68;887.0;25769.0;146100.0
-122.33;37.95;22.0;4.12;1.12;2.23;1135.0;21915.0;120800.0
-122.34;37.96;15.0;4.16;1.1;2.18;3408.0;21991.0;133300.0
-122.34;37.96;33.0;4.67;1.13;3.14;1220.0;25382.0;103600.0
-122.32;37.94;38.0;5.63;1.07;2.84;1390.0;37277.0;165100.0
-122.32;37.94;46.0;5.4;0.84;2.37;833.0;55196.0;210800.0
-122.32;37.93;40.0;5.82;1.09;2.21;434.0;39464.0;186900.0
-122.33;37.95;42.0;5.15;1.06;2.68;848.0;37708.0;144600.0
-122.33;37.94;45.0;4.72;1.07;2.27;590.0;28833.0;140400.0
-122.33;37.94;47.0;5.5;1.06;2.33;797.0;35848.0;140800.0
-122.33;37.94;43.0;4.98;1.03;2.14;807.0;31571.0;141600.0
-122.33;37.94;42.0;5.07;1.03;2.15;719.0;39417.0;139100.0
-122.33;37.94;44.0;5.72;1.07;2.68;828.0;40526.0;150800.0
-122.34;37.95;45.0;4.18;0.89;2.6;702.0;36719.0;134100.0
-122.33;37.95;45.0;4.25;0.88;2.63;981.0;30313.0;135800.0
-122.33;37.95;46.0;4.79;1.05;2.41;777.0;40927.0;142600.0
-122.34;37.95;44.0;5.39;1.02;2.59;806.0;30694.0;135300.0
-122.34;37.95;44.0;5.43;1.12;2.84;933.0;28750.0;133400.0
-122.34;37.95;39.0;5.16;1.11;2.7;1041.0;32333.0;135100.0
-122.34;37.95;38.0;5.56;1.24;3.18;766.0;32833.0;111700.0
-122.35;37.95;45.0;4.97;1.0;3.06;1318.0;30737.0;111600.0
-122.35;37.95;42.0;4.9;0.96;3.2;971.0;36094.0;114600.0
-122.36;37.95;38.0;4.2;1.17;3.12;773.0;27714.0;104700.0
-122.34;37.94;47.0;5.38;1.01;2.2;947.0;39420.0;143300.0
-122.34;37.94;44.0;4.41;1.02;2.15;936.0;27391.0;140300.0
-122.34;37.94;31.0;3.92;1.11;1.91;786.0;16810.0;145500.0
-122.34;37.94;42.0;4.97;1.02;2.23;989.0;31250.0;143900.0
-122.35;37.94;45.0;4.67;1.09;3.11;1406.0;23456.0;105200.0
-122.35;37.94;34.0;4.45;1.09;3.22;1358.0;16571.0;105200.0
-122.35;37.94;47.0;4.67;1.01;3.09;844.0;28967.0;95600.0
-122.36;37.95;38.0;3.73;0.87;2.55;729.0;15139.0;81700.0
-122.36;37.94;45.0;5.63;1.17;2.98;479.0;30862.0;79000.0
-122.36;37.94;27.0;3.18;0.94;2.2;583.0;9687.0;105800.0
-122.36;37.94;26.0;4.56;1.01;2.98;1007.0;13365.0;72900.0
-122.36;37.94;41.0;5.61;1.27;3.55;1638.0;18220.0;79700.0
-122.37;37.94;49.0;4.97;1.17;3.07;599.0;13167.0;71600.0
-122.35;37.93;19.0;4.22;1.16;3.32;1048.0;17865.0;88000.0
-122.35;37.93;28.0;4.54;1.11;2.69;1182.0;23352.0;84300.0
-122.36;37.94;43.0;3.32;0.96;3.34;371.0;16000.0;79400.0
-122.36;37.93;17.0;5.49;1.11;3.86;885.0;30500.0;121600.0
-122.37;37.94;40.0;4.45;1.11;3.82;912.0;10521.0;69100.0
-122.37;37.93;45.0;4.21;1.01;2.4;1798.0;17500.0;37900.0
-122.38;37.91;18.0;5.19;1.05;1.81;1224.0;50524.0;269800.0
-122.42;37.93;47.0;4.74;1.07;1.86;1353.0;40160.0;274500.0
-122.41;37.94;52.0;4.05;0.87;2.34;89.0;32875.0;275000.0
-122.34;37.93;30.0;5.88;1.12;3.1;1327.0;21287.0;95000.0
-122.35;37.93;39.0;5.07;1.05;2.95;1166.0;17257.0;91500.0
-122.36;37.93;44.0;4.38;1.04;2.42;1047.0;17727.0;86100.0
-122.36;37.93;42.0;4.83;1.05;2.98;1107.0;19375.0;87000.0
-122.37;37.93;37.0;4.07;1.09;3.7;644.0;8641.0;84200.0
-122.33;37.91;36.0;4.44;1.17;3.27;1437.0;11250.0;93800.0
-122.35;37.92;36.0;3.9;0.85;2.48;585.0;19224.0;94000.0
-122.36;37.92;52.0;5.0;0.95;2.93;126.0;13929.0;104200.0
-122.35;37.91;4.0;4.0;1.12;1.8;1285.0;42895.0;186800.0
-122.33;37.93;34.0;5.27;1.07;3.07;1356.0;23475.0;90300.0
-122.33;37.93;27.0;4.88;0.96;2.76;1220.0;30156.0;111500.0
-122.34;37.93;32.0;4.09;1.12;2.86;1672.0;14423.0;88300.0
-122.34;37.93;45.0;4.85;1.06;2.84;1304.0;26400.0;112100.0
-122.35;37.93;41.0;3.27;0.91;2.41;198.0;32222.0;156300.0
-122.32;37.92;29.0;5.07;0.88;3.03;1377.0;50187.0;140600.0
-122.33;37.92;26.0;5.25;1.05;3.39;2512.0;22301.0;122400.0
-122.32;37.92;28.0;4.88;1.03;2.73;2606.0;32674.0;129100.0
-122.32;37.91;34.0;4.81;1.17;2.42;1341.0;26399.0;119600.0
-122.31;37.91;39.0;4.33;1.02;2.08;1417.0;27628.0;167800.0
-122.31;37.91;43.0;4.83;0.97;2.01;1060.0;36417.0;178400.0
-122.31;37.91;45.0;5.08;1.08;2.58;1992.0;41146.0;177800.0
-122.31;37.93;39.0;7.26;1.08;2.53;872.0;53433.0;286500.0
-122.31;37.93;36.0;5.95;1.01;2.27;917.0;50399.0;253400.0
-122.32;37.93;40.0;6.35;1.02;2.29;1103.0;51067.0;247300.0
-122.32;37.94;47.0;6.95;1.03;2.53;697.0;62712.0;267700.0
-122.3;37.92;32.0;6.42;0.99;2.48;1524.0;60677.0;321600.0
-122.29;37.92;35.0;6.94;1.05;2.8;235.0;59430.0;288200.0
-122.29;37.92;32.0;7.52;1.01;2.61;602.0;65160.0;401000.0
-122.3;37.93;34.0;7.37;1.17;2.34;715.0;45000.0;304000.0
-122.31;37.93;36.0;5.8;0.97;2.65;696.0;35089.0;261900.0
-122.32;37.93;33.0;4.7;1.16;3.43;216.0;26750.0;22500.0
-122.31;37.92;30.0;4.97;1.16;2.63;537.0;28456.0;183300.0
-122.31;37.92;38.0;4.48;0.85;2.26;631.0;37240.0;220100.0
-122.31;37.92;12.0;3.65;1.16;1.89;983.0;25000.0;195800.0
-122.32;37.92;22.0;5.62;1.11;2.84;565.0;33594.0;186900.0
-122.31;37.92;43.0;5.86;1.13;2.49;900.0;41587.0;212200.0
-122.3;37.92;33.0;5.67;0.95;2.49;710.0;40804.0;239000.0
-122.31;37.91;31.0;4.11;1.0;1.96;681.0;27243.0;218100.0
-122.3;37.91;39.0;4.81;1.02;2.07;1159.0;29441.0;200400.0
-122.3;37.91;40.0;4.87;1.05;2.22;1305.0;36321.0;209100.0
-122.3;37.9;37.0;4.6;1.06;1.97;912.0;29219.0;217200.0
-122.3;37.9;41.0;4.95;1.05;2.1;873.0;34091.0;223000.0
-122.3;37.9;35.0;3.64;1.02;2.27;688.0;23946.0;141700.0
-122.3;37.9;30.0;4.05;1.08;2.01;880.0;22672.0;162500.0
-122.29;37.92;36.0;6.2;1.0;2.43;568.0;60000.0;311400.0
-122.29;37.91;38.0;6.85;1.12;2.39;905.0;51691.0;263200.0
-122.29;37.91;46.0;5.89;0.98;2.11;748.0;40536.0;262000.0
-122.29;37.91;40.0;6.15;0.97;2.35;796.0;55357.0;273700.0
-122.29;37.9;52.0;5.43;1.02;2.31;1131.0;44286.0;234900.0
-122.28;37.91;38.0;7.6;1.06;2.45;805.0;65576.0;358500.0
-122.28;37.9;49.0;6.29;1.02;2.26;1148.0;63538.0;333700.0
-122.28;37.9;52.0;5.52;1.0;1.98;490.0;41212.0;287500.0
-122.28;37.91;41.0;6.14;0.98;2.15;1053.0;58280.0;324400.0
-122.27;37.91;47.0;6.52;1.06;2.34;692.0;63669.0;315500.0
-122.28;37.91;48.0;7.28;1.04;2.4;685.0;73089.0;331200.0
-124.17;41.8;16.0;6.28;1.1;2.89;1259.0;37557.0;109400.0
-124.3;41.8;19.0;5.59;1.15;2.72;1298.0;19797.0;85800.0
-124.23;41.75;11.0;6.59;1.29;2.8;1343.0;24805.0;73200.0
-124.21;41.77;17.0;5.35;1.12;3.01;1947.0;25795.0;68400.0
-124.19;41.78;15.0;4.91;1.12;2.57;1645.0;16654.0;74600.0
-124.22;41.73;28.0;4.6;1.07;2.34;1530.0;17038.0;78300.0
-124.21;41.75;20.0;5.28;1.09;2.76;1993.0;20074.0;66900.0
-124.17;41.76;20.0;5.2;1.05;2.49;1282.0;24605.0;105900.0
-124.16;41.74;15.0;5.12;1.07;2.89;1532.0;21829.0;69500.0
-124.14;41.95;21.0;5.46;1.17;2.45;1208.0;22750.0;122400.0
-124.16;41.92;19.0;5.89;1.14;2.97;841.0;21336.0;75000.0
-124.3;41.84;17.0;5.87;1.16;2.73;1244.0;30313.0;103600.0
-124.15;41.81;17.0;5.6;1.07;6.06;3546.0;22868.0;103100.0
-123.92;41.54;22.0;5.85;1.27;2.77;1382.0;20202.0;71100.0
-124.17;40.8;52.0;2.71;1.3;1.61;392.0;9570.0;60000.0
-124.16;40.8;52.0;4.23;1.08;2.01;1150.0;17308.0;80500.0
-124.16;40.79;52.0;4.45;0.98;2.08;591.0;17778.0;76900.0
-124.17;40.8;52.0;4.38;1.14;2.43;891.0;15850.0;75500.0
-124.17;40.8;52.0;4.88;1.08;2.38;758.0;18529.0;62500.0
-124.16;40.79;52.0;5.0;0.98;2.27;975.0;22566.0;92700.0
-124.16;40.78;50.0;6.47;1.14;2.37;837.0;25417.0;85400.0
-124.17;40.78;39.0;4.91;1.01;2.24;731.0;16369.0;68300.0
-124.19;40.78;37.0;5.27;1.23;2.46;640.0;18242.0;70000.0
-124.18;40.79;39.0;5.45;1.04;2.62;883.0;17450.0;70500.0
-124.18;40.79;40.0;5.01;1.11;2.82;788.0;14668.0;64600.0
-124.17;40.79;43.0;4.74;0.99;2.43;1169.0;19688.0;70500.0
-124.16;40.78;43.0;5.67;1.13;2.36;932.0;29038.0;82000.0
-124.16;40.77;35.0;4.93;1.01;2.43;1053.0;28529.0;85600.0
-124.17;40.77;30.0;5.28;1.02;2.76;990.0;22227.0;81300.0
-124.18;40.78;37.0;4.69;0.95;2.8;867.0;25536.0;70200.0
-124.18;40.78;33.0;4.56;0.94;2.78;656.0;25096.0;72200.0
-124.18;40.78;34.0;5.02;1.15;3.0;950.0;21607.0;67000.0
-124.17;40.75;13.0;6.15;0.96;2.69;951.0;48516.0;116100.0
-124.17;40.76;26.0;4.67;0.95;2.61;992.0;28056.0;82800.0
-124.19;40.77;30.0;5.1;1.09;2.34;1367.0;24420.0;69000.0
-124.15;40.81;50.0;4.1;0.89;2.83;235.0;17500.0;67500.0
-124.14;40.8;32.0;4.49;1.02;2.85;872.0;25000.0;72600.0
-124.15;40.8;47.0;4.52;1.02;2.33;765.0;17550.0;74100.0
-124.16;40.8;52.0;4.8;1.06;2.01;908.0;16111.0;74700.0
-124.16;40.8;52.0;3.91;1.15;2.19;952.0;11386.0;74100.0
-124.14;40.79;38.0;5.33;1.0;3.0;873.0;24896.0;81000.0
-124.15;40.78;41.0;6.09;1.03;2.61;911.0;31711.0;104200.0
-124.16;40.78;46.0;5.66;0.99;2.27;791.0;38000.0;81800.0
-124.16;40.79;46.0;5.62;1.1;2.23;1206.0;21135.0;90600.0
-124.15;40.79;37.0;5.54;1.0;2.6;1263.0;30216.0;86400.0
-124.14;40.78;35.0;5.62;0.98;2.27;982.0;34219.0;92800.0
-124.14;40.77;27.0;5.33;1.06;2.46;1407.0;29143.0;99600.0
-124.15;40.76;24.0;5.58;1.0;2.71;1388.0;33750.0;100600.0
-124.15;40.78;36.0;5.74;1.02;2.25;829.0;33984.0;90000.0
-124.11;40.81;23.0;5.48;1.21;2.43;425.0;25536.0;96100.0
-124.13;40.78;34.0;5.61;1.1;2.76;1056.0;21101.0;86900.0
-124.13;40.8;31.0;5.12;1.1;3.0;1259.0;22478.0;81100.0
-124.13;40.79;29.0;5.79;1.06;2.65;1130.0;28833.0;83000.0
-124.13;40.79;32.0;5.83;1.04;2.47;855.0;35833.0;92800.0
-124.05;40.85;31.0;6.02;1.07;2.51;1005.0;35156.0;143000.0
-124.08;40.86;18.0;2.56;0.96;1.6;805.0;11157.0;150000.0
-124.09;40.86;25.0;3.49;1.02;2.09;794.0;11742.0;75000.0
-124.09;40.87;44.0;3.28;0.98;1.89;398.0;11576.0;87500.0
-124.07;40.87;47.0;5.3;0.98;2.39;796.0;22138.0;99200.0
-124.08;40.87;29.0;4.02;1.1;2.33;990.0;11479.0;101100.0
-124.09;40.88;50.0;4.93;1.0;2.25;420.0;22188.0;105800.0
-124.07;40.87;31.0;2.57;1.03;6.0;780.0;7684.0;153100.0
-124.15;40.88;33.0;5.07;1.15;2.64;1165.0;17250.0;57500.0
-124.1;40.88;35.0;5.11;0.99;2.7;1581.0;20657.0;81100.0
-124.09;40.88;31.0;4.24;1.06;2.25;1052.0;15326.0;74100.0
-124.09;40.88;26.0;5.1;1.06;2.57;1353.0;24321.0;82100.0
-124.1;40.9;18.0;5.2;1.03;2.51;1948.0;27321.0;92600.0
-124.23;40.81;52.0;6.47;1.22;3.16;544.0;33462.0;50800.0
-124.06;40.88;12.0;4.76;0.97;3.66;1603.0;25667.0;139500.0
-124.08;40.91;13.0;4.02;1.14;2.2;1381.0;16667.0;78800.0
-124.08;41.36;29.0;5.25;1.22;2.6;509.0;20156.0;62800.0
-124.06;41.13;22.0;5.65;1.38;2.39;1384.0;24708.0;119400.0
-124.14;41.06;32.0;5.15;1.09;2.13;421.0;30208.0;143400.0
-124.1;41.04;26.0;4.41;1.03;2.41;890.0;19741.0;97900.0
-124.16;41.02;23.0;4.29;0.99;2.72;1060.0;21726.0;75500.0
-124.08;40.99;18.0;5.7;1.15;2.69;1554.0;26847.0;111300.0
-124.16;40.95;20.0;5.48;1.09;2.7;529.0;31406.0;96000.0
-124.11;40.95;19.0;5.07;1.07;2.53;866.0;29600.0;81700.0
-124.09;40.95;18.0;4.77;1.03;2.64;1248.0;25893.0;99600.0
-124.11;40.93;25.0;5.19;1.03;2.82;1298.0;35076.0;73600.0
-124.11;40.93;17.0;4.65;0.92;2.66;948.0;27639.0;90200.0
-124.08;40.94;18.0;4.63;1.03;2.81;941.0;23147.0;70100.0
-124.09;40.92;12.0;5.4;1.06;2.5;1153.0;28182.0;126900.0
-124.05;40.94;14.0;8.02;1.2;2.85;516.0;50329.0;165600.0
-124.1;40.95;17.0;4.7;1.09;2.6;823.0;18993.0;78400.0
-124.07;40.81;23.0;5.43;1.06;2.63;1019.0;29911.0;119700.0
-124.1;40.73;33.0;5.32;1.07;2.76;334.0;39659.0;111800.0
-124.17;40.74;17.0;6.47;1.08;2.79;873.0;40357.0;128900.0
-124.14;40.72;18.0;5.13;0.99;2.73;1375.0;28446.0;100500.0
-124.14;40.67;23.0;5.32;1.07;2.94;320.0;42054.0;130600.0
-124.19;40.73;21.0;5.86;1.09;2.99;2907.0;35363.0;90100.0
-124.21;40.75;32.0;4.54;1.24;2.31;620.0;16528.0;58100.0
-124.27;40.69;36.0;5.05;1.14;2.57;1194.0;25179.0;79000.0
-124.18;40.62;35.0;5.32;0.99;2.68;480.0;30536.0;107000.0
-124.17;40.62;32.0;5.76;1.12;2.55;706.0;28958.0;86400.0
-124.13;40.62;43.0;5.48;1.03;2.34;910.0;25804.0;92100.0
-124.16;40.6;39.0;4.53;0.97;2.2;642.0;24519.0;85100.0
-124.15;40.59;39.0;5.59;1.12;2.54;539.0;20938.0;79600.0
-124.14;40.6;27.0;5.24;0.94;2.38;521.0;40250.0;128100.0
-124.14;40.59;22.0;4.36;1.06;2.16;826.0;15625.0;66800.0
-124.14;40.59;17.0;5.11;1.04;2.64;1544.0;21780.0;76800.0
-124.26;40.58;52.0;6.01;1.07;2.46;907.0;23571.0;111400.0
-124.23;40.54;52.0;6.19;1.04;2.65;1152.0;30806.0;106700.0
-124.35;40.54;52.0;6.74;1.11;2.99;806.0;30147.0;94600.0
-124.25;40.28;32.0;7.65;2.24;2.32;434.0;19417.0;76100.0
-124.08;40.06;17.0;8.09;1.64;2.41;393.0;26250.0;135600.0
-118.55;33.99;39.0;6.35;1.11;2.26;928.0;79096.0;500001.0
-118.25;33.79;32.0;3.26;0.92;4.86;1799.0;23750.0;128000.0
-118.24;33.8;28.0;4.45;1.18;5.51;788.0;36161.0;131300.0
-118.23;33.8;26.0;2.13;1.21;1.47;165.0;13333.0;187500.0
-118.26;33.78;27.0;3.62;1.06;3.73;1723.0;20458.0;174500.0
-118.25;33.79;34.0;3.55;0.98;4.52;1716.0;27143.0;138100.0
-118.25;33.79;38.0;4.08;1.08;4.07;1724.0;27308.0;150400.0
-118.25;33.79;39.0;3.29;0.96;3.97;1183.0;19208.0;139800.0
-118.26;33.78;21.0;3.36;1.08;3.47;2265.0;19923.0;164700.0
-118.23;33.78;20.0;2.57;1.04;3.0;69.0;25588.0;350000.0
-118.26;33.78;35.0;3.2;1.22;3.94;1524.0;20956.0;154700.0
-118.25;33.78;32.0;2.23;1.05;3.84;511.0;14444.0;182100.0
-118.24;33.78;24.0;3.54;1.07;4.84;784.0;22500.0;152300.0
-118.26;33.78;36.0;3.17;1.07;4.24;2931.0;21311.0;163100.0
-118.26;33.77;36.0;4.05;1.16;3.69;809.0;24545.0;164200.0
-118.27;33.77;26.0;3.82;1.17;4.31;2567.0;19964.0;150600.0
-118.27;33.77;39.0;3.62;1.01;4.42;2115.0;15369.0;141300.0
-118.27;33.76;46.0;3.14;1.57;4.57;32.0;31250.0;112500.0
-118.28;33.75;41.0;3.54;1.03;3.75;1384.0;24500.0;186800.0
-118.28;33.75;18.0;2.09;1.01;2.28;429.0;18393.0;187500.0
-118.28;33.74;40.0;3.48;1.02;3.85;1939.0;15394.0;200000.0
-118.28;33.75;21.0;3.78;1.11;2.97;1916.0;12276.0;208300.0
-118.28;33.74;16.0;3.42;1.08;1.94;486.0;7591.0;350000.0
-118.3;33.74;47.0;5.38;0.99;2.82;1163.0;44671.0;270800.0
-118.31;33.74;36.0;5.39;1.03;2.43;1111.0;45074.0;350000.0
-118.31;33.74;22.0;5.39;1.04;2.42;2260.0;43472.0;351200.0
-118.29;33.75;27.0;4.27;1.15;3.52;1359.0;25795.0;192400.0
-118.29;33.75;37.0;4.63;1.02;2.69;766.0;27031.0;218900.0
-118.29;33.74;29.0;3.85;1.05;3.51;1368.0;21473.0;195300.0
-118.29;33.74;52.0;3.6;1.18;2.55;1018.0;22188.0;306700.0
-118.29;33.74;41.0;4.02;1.05;2.63;905.0;27500.0;238300.0
-118.29;33.74;30.0;3.91;1.0;2.47;1311.0;20329.0;225800.0
-118.29;33.73;43.0;3.81;1.07;2.37;1151.0;25759.0;225000.0
-118.29;33.73;21.0;3.71;1.06;2.53;1699.0;21382.0;242300.0
-118.29;33.73;30.0;4.35;1.09;2.56;1669.0;33616.0;268500.0
-118.3;33.74;23.0;3.82;1.07;1.97;1584.0;29386.0;260500.0
-118.31;33.73;36.0;5.64;0.96;2.61;799.0;50874.0;368500.0
-118.31;33.73;52.0;5.9;0.99;2.33;656.0;52490.0;351900.0
-118.3;33.74;20.0;4.33;1.11;1.95;1184.0;39167.0;285200.0
-118.3;33.73;47.0;5.09;1.08;2.02;1130.0;41940.0;293900.0
-118.31;33.73;52.0;5.58;0.99;2.64;957.0;42059.0;350000.0
-118.28;33.74;44.0;3.44;1.03;3.88;2090.0;18584.0;248100.0
-118.28;33.73;39.0;3.53;1.09;2.96;2178.0;20469.0;234500.0
-118.28;33.73;52.0;4.04;1.14;3.42;1767.0;21935.0;243200.0
-118.28;33.73;45.0;4.04;1.06;2.93;1550.0;19167.0;227200.0
-118.29;33.72;25.0;4.61;1.09;2.34;1253.0;31932.0;257500.0
-118.3;33.72;28.0;4.45;1.11;2.45;1459.0;34474.0;253400.0
-118.3;33.72;28.0;4.53;1.05;2.51;1388.0;33397.0;267800.0
-118.3;33.73;40.0;4.39;1.03;2.22;1304.0;35694.0;276400.0
-118.31;33.73;52.0;5.7;1.0;2.4;692.0;41812.0;321500.0
-118.31;33.72;26.0;5.91;1.11;2.99;1372.0;41451.0;326700.0
-118.33;33.69;41.0;5.8;0.95;3.13;1171.0;47216.0;311900.0
-118.31;33.73;33.0;5.84;0.94;2.54;986.0;54533.0;409800.0
-118.32;33.73;25.0;6.91;1.06;2.56;407.0;76886.0;500001.0
-118.33;33.72;25.0;6.05;1.06;2.25;2297.0;64246.0;446700.0
-118.29;33.71;36.0;4.5;1.07;2.6;1815.0;37596.0;300000.0
-118.31;33.67;42.0;5.36;1.02;2.52;611.0;53074.0;401900.0
-118.29;33.71;40.0;3.95;1.13;1.88;780.0;31071.0;464300.0
-118.29;33.71;40.0;4.69;1.15;2.19;902.0;42500.0;332800.0
-118.29;33.71;31.0;4.44;1.05;2.08;1316.0;45606.0;303800.0
-118.29;33.72;39.0;5.22;1.16;2.17;1103.0;32740.0;254300.0
-118.29;33.72;21.0;3.72;1.07;1.9;801.0;35109.0;225000.0
-118.28;33.68;8.0;5.57;1.02;3.18;1624.0;37282.0;287500.0
-118.21;33.83;38.0;4.24;1.03;3.21;601.0;28837.0;176100.0
-118.17;33.83;45.0;5.96;1.07;2.6;880.0;41023.0;217300.0
-118.18;33.84;35.0;4.86;1.01;2.03;591.0;29798.0;315600.0
-118.19;33.84;44.0;4.92;1.04;2.52;1396.0;41771.0;219100.0
-118.19;33.84;24.0;4.5;1.17;1.97;537.0;22500.0;192000.0
-118.19;33.85;30.0;3.42;1.03;2.59;2678.0;22417.0;151900.0
-118.19;33.85;49.0;3.94;0.96;2.67;725.0;38026.0;149700.0
-118.19;33.85;45.0;4.07;1.05;2.69;773.0;32798.0;150300.0
-118.2;33.84;35.0;5.07;1.16;2.91;1953.0;27813.0;159200.0
-118.2;33.83;35.0;6.41;1.05;2.24;1305.0;72096.0;490300.0
-118.19;33.83;43.0;5.95;0.93;2.28;1011.0;64468.0;444200.0
-118.19;33.83;42.0;5.93;1.2;2.73;815.0;49000.0;406300.0
-118.17;33.83;45.0;5.99;1.04;2.65;800.0;48693.0;277700.0
-118.17;33.83;46.0;6.14;0.96;2.39;531.0;43125.0;290500.0
-118.18;33.83;44.0;5.46;1.01;1.98;542.0;50052.0;321800.0
-118.18;33.83;45.0;5.56;0.99;2.14;591.0;42411.0;371700.0
-118.18;33.83;39.0;5.59;1.15;2.05;1330.0;33125.0;425500.0
-118.18;33.84;43.0;4.77;1.01;1.98;1063.0;38350.0;418600.0
-118.17;33.82;50.0;5.51;1.06;2.32;1513.0;55106.0;252200.0
-118.17;33.82;52.0;5.2;1.02;2.36;1152.0;41354.0;268200.0
-118.18;33.83;52.0;5.7;1.07;2.28;1030.0;41301.0;268400.0
-118.18;33.82;52.0;5.95;1.07;2.14;943.0;37895.0;254000.0
-118.18;33.82;43.0;4.18;0.96;2.46;167.0;42500.0;207500.0
-118.19;33.83;30.0;4.1;1.01;1.88;1032.0;35871.0;347100.0
-118.19;33.82;19.0;3.45;1.05;2.24;1914.0;35521.0;290000.0
-118.2;33.82;21.0;5.36;1.08;2.17;913.0;46042.0;272200.0
-118.2;33.82;43.0;5.63;1.11;3.06;954.0;52606.0;198900.0
-118.19;33.82;11.0;3.95;0.92;1.91;422.0;46364.0;156300.0
-118.19;33.81;21.0;4.78;1.11;2.7;1038.0;44559.0;198500.0
-118.2;33.81;43.0;5.7;1.09;2.88;1525.0;49500.0;194000.0
-118.2;33.82;34.0;3.77;1.03;2.98;2217.0;24286.0;204800.0
-118.19;33.81;23.0;2.56;1.05;2.16;804.0;25833.0;181300.0
-118.2;33.81;45.0;4.89;0.92;2.76;533.0;34808.0;206900.0
-118.2;33.81;46.0;5.76;1.05;3.08;742.0;46458.0;212100.0
-118.2;33.81;47.0;5.59;1.04;2.9;1219.0;53096.0;209900.0
-118.21;33.82;34.0;4.62;1.07;3.88;1444.0;28438.0;139300.0
-118.21;33.81;43.0;4.44;0.98;3.75;764.0;33214.0;162200.0
-118.21;33.81;40.0;4.39;1.04;4.38;1807.0;30882.0;160700.0
-118.21;33.82;33.0;3.99;0.97;3.62;1157.0;35054.0;146800.0
-118.22;33.82;30.0;3.92;1.09;4.15;1779.0;36086.0;146300.0
-118.21;33.82;45.0;5.11;1.03;4.43;394.0;49562.0;165700.0
-118.21;33.82;43.0;5.26;1.04;3.79;723.0;43424.0;162500.0
-118.22;33.82;17.0;4.23;1.05;2.39;3030.0;19311.0;138100.0
-118.21;33.81;45.0;5.08;1.01;3.77;1255.0;36923.0;159700.0
-118.21;33.81;45.0;4.68;1.03;3.93;1524.0;38586.0;157900.0
-118.22;33.81;38.0;4.56;1.1;4.13;1345.0;33988.0;147800.0
-118.22;33.81;41.0;3.97;0.91;3.29;602.0;37885.0;156900.0
-118.21;33.8;45.0;4.31;1.02;4.07;1095.0;27308.0;139000.0
-118.21;33.8;41.0;4.5;1.0;3.79;1053.0;32778.0;150800.0
-118.22;33.8;36.0;3.81;1.03;3.83;1291.0;37708.0;157100.0
-118.22;33.8;33.0;4.51;1.08;4.01;1764.0;38750.0;165100.0
-118.22;33.79;28.0;5.05;1.06;4.26;2537.0;23000.0;137500.0
-118.21;33.79;39.0;4.01;1.15;4.24;1691.0;23605.0;141800.0
-118.21;33.79;32.0;3.59;1.09;4.55;2557.0;21397.0;145300.0
-118.21;33.8;44.0;4.59;0.93;3.26;984.0;42500.0;143100.0
-118.19;33.8;38.0;3.83;1.13;2.92;1535.0;19848.0;160400.0
-118.19;33.79;29.0;3.81;1.19;3.26;2994.0;18109.0;137500.0
-118.2;33.79;47.0;3.93;1.0;2.92;569.0;29514.0;185200.0
-118.2;33.79;48.0;3.91;1.1;3.35;1807.0;27183.0;190400.0
-118.2;33.79;47.0;4.21;1.03;2.29;1388.0;30135.0;192700.0
-118.2;33.8;52.0;4.15;1.03;2.53;1090.0;28988.0;194900.0
-118.19;33.8;41.0;3.83;1.06;2.89;1604.0;29943.0;190600.0
-118.2;33.8;42.0;4.18;1.05;2.51;2749.0;25012.0;197500.0
-118.2;33.8;45.0;5.46;1.1;2.89;1300.0;39792.0;210200.0
-118.2;33.8;52.0;4.37;0.94;2.66;614.0;40074.0;200800.0
-118.18;33.8;42.0;4.1;1.11;3.77;2114.0;20579.0;132700.0
-118.19;33.8;36.0;3.54;1.11;4.01;2635.0;21985.0;141800.0
-118.18;33.79;42.0;3.77;1.04;3.91;1631.0;16384.0;128000.0
-118.19;33.79;41.0;4.0;1.16;4.46;2357.0;17938.0;142600.0
-118.19;33.79;43.0;3.26;1.07;4.18;2339.0;16792.0;130600.0
-118.18;33.8;30.0;3.96;1.1;4.27;2951.0;17689.0;117600.0
-118.17;33.79;36.0;3.15;1.01;3.46;1042.0;15500.0;100000.0
-118.18;33.82;43.0;5.29;1.12;2.49;1042.0;35000.0;216700.0
-118.18;33.81;27.0;4.91;1.38;3.28;315.0;17500.0;154200.0
-118.16;33.8;9.0;4.42;1.03;1.9;1530.0;51806.0;175000.0
-118.16;33.79;25.0;4.63;1.07;2.55;3010.0;32330.0;199100.0
-118.17;33.8;26.0;4.34;1.04;2.41;883.0;35313.0;187500.0
